,id_video,emocion+anger,emocion+disgust,emocion+fear,emocion+joy,emocion+others,emocion+sadness,emocion+surprise,sentimiento+NEG,sentimiento+NEU,sentimiento+POS,id,URL,uniqueId,Nickname,Music_ID,Music_Title,Likes_Digg_Count,Shares,Comments,Views_Play_Count,Description,Creation_Time,Height,Width,Duration,PreciseDuration,Ratio,Bitrate,Encoded_Type,Format,Video_Quality,Codec_Type,Definition,Loudness,Peak,Signature,Verified,Collect_Count,IsAd,Scraping_Time,IsValid,Paid_Collab,Likes_Digg_Count_base100,Shares_base100,Comments_base100,Views_Play_Count_base100,Collect_Count_base100
724,7307954147028897056,0.15217391304347827,0.0,0.0,0.34782608695652173,0.4782608695652174,0.021739130434782608,0.0,0.391304347826087,0.34782608695652173,0.2608695652173913,280436,https://www.tiktok.com/@informativost5/video/7307954147028897056,informativost5,Informativos Telecinco,7307954232416946977,sonido original - Informativos Telecinco,1429,31,66,29500,El Tribunal Supremo de Rusia prohíbe el movimiento LGTB por considerarlo extremista #noticiastiktok #noticias #news,1701515685,1024,576,36,36.65,540p,1120971,normal,mp4,normal,h264,540p,-23.6,0.45186,Somos los de Informativos Telecinco y compartimos los mejores vídeos del día,true,45,0,2024-01-30 22:04:02,1,0,0.1429,0.03734939759036145,0.2832618025751073,0.34705882352941175,0.05035697500055952
725,7307982058104622369,0.029411764705882353,0.0,0.0,0.14705882352941177,0.7647058823529411,0.0,0.058823529411764705,0.3235294117647059,0.5588235294117647,0.11764705882352941,273797,https://www.tiktok.com/@rtvenoticias/video/7307982058104622369,rtvenoticias,RTVE Noticias,7307982077386214177,sonido original,1051,40,41,25000,"El #Congreso de #eeuu expulsa al polémico legislador republicano #GeorgeSantos  Está imputado por fraude, lavado de activos y robo de fondos públicos. #estadosunidos ",1701522173,1024,576,40,40.4375,540p,809331,normal,mp4,normal,h264,540p,-23.9,0.22131,La información y la actualidad en @rtve con otra mirada,true,38,0,2024-01-30 16:24:57,1,0,0.3295703982439636,0.25806451612903225,0.5025125628140703,0.3125,0.19975818745728854
726,7308046196008914208,0.30434782608695654,0.021739130434782608,0.0,0.06521739130434782,0.4782608695652174,0.021739130434782608,0.10869565217391304,0.6304347826086957,0.30434782608695654,0.06521739130434782,280438,https://www.tiktok.com/@informativost5/video/7308046196008914208,informativost5,Informativos Telecinco,7308046279846955808,sonido original - Informativos Telecinco,1567,58,92,52800,El gran secretismo en la primera reunión del PSOE con Junts y el verificador celebrada en Suiza #noticiastiktok #noticias #news,1701537112,576,1024,95,95.608,540p,787082,normal,mp4,normal,h264,540p,No disponible,No disponible,Somos los de Informativos Telecinco y compartimos los mejores vídeos del día,true,92,0,2024-01-30 22:04:05,1,0,0.1567,0.06987951807228916,0.3948497854077253,0.6211764705882353,0.10295203777892169
727,7308099003558694176,0.0,0.0,0.02702702702702703,0.05405405405405406,0.7837837837837838,0.13513513513513514,0.0,0.24324324324324326,0.5675675675675675,0.1891891891891892,280439,https://www.tiktok.com/@informativost5/video/7308099003558694176,informativost5,Informativos Telecinco,7308099062376532768,sonido original - Informativos Telecinco,6287,256,47,241400,"Un terremoto de magnitud 7,6 en Filipinas hace saltar todas las alarmas #noticiastiktok #noticias #news",1701549405,720,576,25,25.652,540p,723253,normal,mp4,normal,h264,540p,-22.3,0.4121,Somos los de Informativos Telecinco y compartimos los mejores vídeos del día,true,272,0,2024-01-30 22:04:06,1,0,0.6287,0.308433734939759,0.2017167381974249,2.8400000000000003,0.3043799377811598
728,7308103298018479393,0.04081632653061224,0.0,0.02040816326530612,0.14285714285714285,0.7346938775510204,0.02040816326530612,0.04081632653061224,0.3877551020408163,0.5714285714285714,0.04081632653061224,280440,https://www.tiktok.com/@informativost5/video/7308103298018479393,informativost5,Informativos Telecinco,7308103379308923680,sonido original - Informativos Telecinco,20000,2865,241,570200,"Caos en Múnich por las fuertes nevadas que obligan a suspender el tráfico aéreo, cancelando 48 vuelos con destino España #noticiastiktok #noticias #news",1701554400,1024,576,84,84.48,540p,942179,normal,mp4,normal,h264,540p,-21.4,0.50119,Somos los de Informativos Telecinco y compartimos los mejores vídeos del día,true,929,0,2024-01-30 22:04:07,1,0,2.0,3.4518072289156625,1.0343347639484979,6.708235294117647,1.039591772789329
729,7308121707720559905,0.0,0.0,0.0,0.54,0.24,0.22,0.0,0.14,0.38,0.48,283828,https://www.tiktok.com/@a3noticias/video/7308121707720559905,a3noticias,Antena 3 Noticias,7308121725568355105,sonido original,5409,72,77,226800,"🗣️ Manuel, hijo de #ConchaVelasco, confiesa los “tres #deseos” que su #madre no pudo cumplir antes de morir 📲 Más informacion en antena3noticias.com #Antena3Noticias ",1701554688,1024,576,35,35.57875,540p,382168,normal,mp4,normal,h264,540p,-14.9,0.79433,"Todas la información y actualidad, a tu alcance en Antena 3 Noticias 🤳🏻",true,230,0,2024-01-31 04:44:02,1,0,2.103850641773629,0.15789473684210525,1.686008320560543,4.123636363636363,0.8609073214553077
730,7308378461930786081,0.14285714285714285,0.03571428571428571,0.0,0.17857142857142858,0.6428571428571429,0.0,0.0,0.4642857142857143,0.39285714285714285,0.14285714285714285,308997,https://www.tiktok.com/@informativost5/video/7308378461930786081,informativost5,Informativos Telecinco,7308378544710634272,sonido original - Informativos Telecinco,1517,15,42,38400,El Partido Popular celebra una manifestación en Madrid en contra de la amnistía #noticiastiktok #noticias #news,1701614475,576,1024,77,77.714,540p,1567171,normal,mp4,normal,h264,540p,-23.2,0.4121,Somos los de Informativos Telecinco y compartimos los mejores vídeos del día,true,59,0,2024-02-01 07:59:21,1,0,0.1517,0.018072289156626505,0.18025751072961374,0.4517647058823529,0.06602358944517804
731,7308416885131971873,0.2708333333333333,0.0,0.0,0.020833333333333332,0.5833333333333334,0.08333333333333333,0.041666666666666664,0.75,0.22916666666666666,0.020833333333333332,308998,https://www.tiktok.com/@informativost5/video/7308416885131971873,informativost5,Informativos Telecinco,7308416964085828385,sonido original - Informativos Telecinco,1747,26,67,45700,La vicepresidenta estadounidense Kamala Harris pide a Israel proteger las vidas de los civiles palestinos #noticiastiktok #noticias #news,1701623424,720,576,39,39.915,540p,696803,normal,mp4,normal,h264,540p,-22.5,0.43152,Somos los de Informativos Telecinco y compartimos los mejores vídeos del día,true,75,0,2024-02-01 07:59:22,1,0,0.1747,0.03132530120481928,0.28755364806866957,0.5376470588235294,0.0839282916675992
732,7308481266683219233,0.12,0.0,0.0,0.14,0.54,0.18,0.02,0.36,0.48,0.16,308999,https://www.tiktok.com/@informativost5/video/7308481266683219233,informativost5,Informativos Telecinco,7308481343259396897,sonido original - Informativos Telecinco,14700,163,80,339900,"La heteroplasia ósea progresiva, una enfermedad rara que solo padecen tres niños en España #noticiastiktok #noticias #news",1701638408,1024,576,96,96.052,540p,1090733,normal,mp4,normal,h264,540p,-21.4,0.4217,Somos los de Informativos Telecinco y compartimos los mejores vídeos del día,true,589,0,2024-02-01 07:59:23,1,0,1.47,0.1963855421686747,0.34334763948497854,3.9988235294117644,0.6591168505628792
733,7308484874988522785,0.045454545454545456,0.0,0.0,0.3409090909090909,0.5454545454545454,0.045454545454545456,0.022727272727272728,0.25,0.5681818181818182,0.18181818181818182,309000,https://www.tiktok.com/@informativost5/video/7308484874988522785,informativost5,Informativos Telecinco,7308484974922435360,sonido original - Informativos Telecinco,15900,346,65,357500,Un kayakista español hace historia en un glaciar de Noruega: desciende una cascada helada de 20 metros de altura #noticiastiktok #noticias #news,1701642600,1024,576,47,47.36,540p,1262841,normal,mp4,normal,h264,540p,-23.2,0.38019,Somos los de Informativos Telecinco y compartimos los mejores vídeos del día,true,600,0,2024-02-01 07:59:24,1,0,1.59,0.41686746987951806,0.27896995708154504,4.205882352941177,0.6714263333407936
